Timestamp,Longitude,Latitude,Speed,Operatorname,Operator,CGI,Cellname,Node,CellID,LAC,NetworkTech,NetworkMode,RSRP,RSRQ,SNR,CQI,LTERSSI,ARFCN,DL+AF8-bitrate,UL+AF8-bitrate,PSC,Altitude,Height,Accuracy,Location,State,PINGAVG,PINGMIN,PINGMAX,PINGSTDEV,PINGLOSS,TESTDOWNLINK,TESTUPLINK,TESTDOWNLINKMAX,TESTUPLINKMAX,Test+AF8-Status,DataConnection+AF8-Type,DataConnection+AF8-Info,Layer,Filemark,IMEI,Distance,Bearing,IP,TA,EVENT,EVENTDETAILS,IMSI,MSISDN,SERVINGTIME,CELLHEX,NODEHEX,LACHEX,RAWCELLID,VERSION+AF8-NAME,VERSION+AF8-CODE,DEVICE,BAND,R8,R9,R10,NTech1,NCellName1,NCellid1,NLAC1,NCell1,NARFCN1,NRxLev1,NQual1,NDistance1,NBearing1,NTech2,NCellName2,NCellid2,NLAC2,NCell2,NARFCN2,NRxLev2,NQual2,NDistance2,NBearing2,NTech3,NCellName3,NCellid3,NLAC3,NCell3,NARFCN3,NRxLev3,NQual3,NDistance3,NBearing3,NTech4,NCellName4,NCellid4,NLAC4,NCell4,NARFCN4,NRxLev4,NQual4,NDistance4,NBearing4,NTech5,NCellName5,NCellid5,NLAC5,NCell5,NARFCN5,NRxLev5,NQual5,NDistance5,NBearing5,NTech6,NCellName6,NCellid6,NLAC6,NCell6,NARFCN6,NRxLev6,NQual6,NDistance6,NBearing6,NTech7,NCellName7,NCellid7,NLAC7,NCell7,NARFCN7,NRxLev7,NQual7,NDistance7,NBearing7,NTech8,NCellName8,NCellid8,NLAC8,NCell8,NARFCN8,NRxLev8,NQual8,NDistance8,NBearing8,NTech9,NCellName9,NCellid9,NLAC9,NCell9,NARFCN9,NRxLev9,NQual9,NDistance9,NBearing9,NTech10,NCellName10,NCellid10,NLAC10,NCell10,NARFCN10,NRxLev10,NQual10,NDistance10,NBearing10,NTech11,NCellName11,NCellid11,NLAC11,NCell11,NARFCN11,NRxLev11,NQual11,NDistance11,NBearing11,NTech12,NCellName12,NCellid12,NLAC12,NCell12,NARFCN12,NRxLev12,NQual12,NDistance12,NBearing12,NTech13,NCellName13,NCellid13,NLAC13,NCell13,NARFCN13,NRxLev13,NQual13,NDistance13,NBearing13,NTech14,NCellName14,NCellid14,NLAC14,NCell14,NARFCN14,NRxLev14,NQual14,NDistance14,NBearing14,NTech15,NCellName15,NCellid15,NLAC15,NCell15,NARFCN15,NRxLev15,NQual15,NDistance15,NBearing15,NTech16,NCellName16,NCellid16,NLAC16,NCell16,NARFCN16,NRxLev16,NQual16,NDistance16,NBearing16,NTech17,NCellName17,NCellid17,NLAC17,NCell17,NARFCN17,NRxLev17,NQual17,NDistance17,NBearing17,NTech18,NCellName18,NCellid18,NLAC18,NCell18,NARFCN18,NRxLev18,NQual18,NDistance18,NBearing18,geometry
2019+AC0-11+AC0-24 12:47:08,+AC0-76.51292,44.221078999999996,54,TELUS,302610,3026105600900003,,543037,3,56009,4G,LTE,+AC0-109,+AC0-14,15.4,+AC0-,+AC0-77,66811,23952,100,94,54,54,6,G,D,,,,,,,,,,,M,13,1,,,+AC0-1,1000,25.103.21.195,4.0,DATA TEST SEQUENCE,,,,43,3,8493D,DAC9,139017475,17.6,309,samsung:SM+AC0-G970U:PPR1.180610.011,L66,,,,4G,,,,40.0,900.0,+AC0-102,+AC0-7,,,4G,,,,425.0,5145.0,+AC0-104,+AC0-13,,,4G,,,,76.0,5145.0,+AC0-104,+AC0-17,,,4G,,,,86.0,5145.0,+AC0-105,+AC0-18,,,4G,,,,11.0,900.0,+AC0-109,+AC0-16,,,4G,,,,151.0,900.0,+AC0-110,+AC0-17,,,4G,,,,234.0,900.0,+AC0-111,+AC0-16,,,4G,,,,11.0,66811.0,+AC0-113,+AC0-19,,,4G,,,,86.0,66811.0,+AC0-113,+AC0-19,,,4G,,,,3.0,66811.0,+AC0-113,+AC0-20,,,4G,,,,133.0,66811.0,+AC0-113,+AC0-20,,,4G,,,,86.0,900.0,+AC0-113,+AC0-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (+AC0-76.51291999999999 44.221079)
2019+AC0-11+AC0-24 12:47:08,+AC0-76.51274,44.221090999999994,51,TELUS,302610,3026105600900003,,543037,3,56009,4G,LTE,+AC0-109,+AC0-14,14.2,+AC0-,+AC0-77,66811,23952,100,94,54,54,7,G,D,,,,,,,,,,PING,M,13,1,,,+AC0-1,1000,25.103.21.195,4.0,,,,,43,3,8493D,DAC9,139017475,17.6,309,samsung:SM+AC0-G970U:PPR1.180610.011,L66,,,,4G,,,,40.0,900.0,+AC0-102,+AC0-7,,,4G,,,,425.0,5145.0,+AC0-104,+AC0-13,,,4G,,,,76.0,5145.0,+AC0-104,+AC0-17,,,4G,,,,86.0,5145.0,+AC0-105,+AC0-18,,,4G,,,,11.0,900.0,+AC0-109,+AC0-16,,,4G,,,,151.0,900.0,+AC0-110,+AC0-17,,,4G,,,,234.0,900.0,+AC0-111,+AC0-16,,,4G,,,,11.0,66811.0,+AC0-113,+AC0-19,,,4G,,,,86.0,66811.0,+AC0-113,+AC0-19,,,4G,,,,3.0,66811.0,+AC0-113,+AC0-20,,,4G,,,,133.0,66811.0,+AC0-113,+AC0-20,,,4G,,,,86.0,900.0,+AC0-113,+AC0-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (+AC0-76.51274000000001 44.22109099999999)
2019+AC0-11+AC0-24 12:47:09,+AC0-76.51274,44.221090999999994,51,TELUS,302610,3026105600900003,,543037,3,56009,4G,LTE,+AC0-109,+AC0-14,13.4,+AC0-,+AC0-72,66811,13357,54,94,54,54,7,G,D,317.0,317.0,317.0,0.0,0.0,,,,,PING,M,13,1,,,+AC0-1,1000,25.103.21.195,4.0,PING TEST,,,,44,3,8493D,DAC9,139017475,17.6,309,samsung:SM+AC0-G970U:PPR1.180610.011,L66,,,,4G,,,,40.0,900.0,+AC0-102,+AC0-7,,,4G,,,,425.0,5145.0,+AC0-104,+AC0-13,,,4G,,,,76.0,5145.0,+AC0-104,+AC0-17,,,4G,,,,86.0,5145.0,+AC0-105,+AC0-18,,,4G,,,,11.0,900.0,+AC0-109,+AC0-16,,,4G,,,,151.0,900.0,+AC0-110,+AC0-17,,,4G,,,,234.0,900.0,+AC0-111,+AC0-16,,,4G,,,,11.0,66811.0,+AC0-113,+AC0-19,,,4G,,,,86.0,66811.0,+AC0-113,+AC0-19,,,4G,,,,3.0,66811.0,+AC0-113,+AC0-20,,,4G,,,,133.0,66811.0,+AC0-113,+AC0-20,,,4G,,,,86.0,900.0,+AC0-113,+AC0-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (+AC0-76.51274000000001 44.22109099999999)
2019+AC0-11+AC0-24 12:47:09,+AC0-76.51256,44.221107,49,TELUS,302610,3026105600900003,,543037,3,56009,4G,LTE,+AC0-109,+AC0-14,13.4,+AC0-,+AC0-72,66811,13357,54,94,55,55,7,G,D,,,,,,,,,,,M,13,1,,,+AC0-1,1000,25.103.21.195,4.0,,,,,44,3,8493D,DAC9,139017475,17.6,309,samsung:SM+AC0-G970U:PPR1.180610.011,L66,,,,4G,,,,40.0,900.0,+AC0-102,+AC0-7,,,4G,,,,425.0,5145.0,+AC0-104,+AC0-13,,,4G,,,,76.0,5145.0,+AC0-104,+AC0-17,,,4G,,,,86.0,5145.0,+AC0-105,+AC0-18,,,4G,,,,11.0,900.0,+AC0-109,+AC0-16,,,4G,,,,151.0,900.0,+AC0-110,+AC0-17,,,4G,,,,234.0,900.0,+AC0-111,+AC0-16,,,4G,,,,11.0,66811.0,+AC0-113,+AC0-19,,,4G,,,,86.0,66811.0,+AC0-113,+AC0-19,,,4G,,,,3.0,66811.0,+AC0-113,+AC0-20,,,4G,,,,133.0,66811.0,+AC0-113,+AC0-20,,,4G,,,,86.0,900.0,+AC0-113,+AC0-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (+AC0-76.51255999999999 44.221107)
2019+AC0-11+AC0-24 12:47:10,+AC0-76.5124,44.221127,49,TELUS,302610,3026105600900003,,543037,3,56009,4G,LTE,+AC0-105,+AC0-16,13.4,+AC0-,+AC0-72,66811,0,0,94,54,54,6,G,D,,,,,,,,,,,M,13,1,,,+AC0-1,1000,25.103.21.195,4.0,,,,,45,3,8493D,DAC9,139017475,17.6,309,samsung:SM+AC0-G970U:PPR1.180610.011,L66,,,,4G,,,,40.0,900.0,+AC0-105,+AC0-18,,,4G,,,,11.0,900.0,+AC0-105,+AC0-19,,,4G,,,,234.0,900.0,+AC0-105,+AC0-20,,,4G,,,,425.0,5145.0,+AC0-106,+AC0-13,,,4G,,,,11.0,66811.0,+AC0-107,+AC0-20,,,4G,,,,86.0,5145.0,+AC0-107,+AC0-16,,,4G,,,,86.0,900.0,+AC0-107,+AC0-19,,,4G,,,,151.0,900.0,+AC0-108,+AC0-19,,,4G,,,,86.0,66811.0,+AC0-109,+AC0-17,,,4G,,,,194.0,66811.0,+AC0-110,+AC0-19,,,4G,,,,76.0,5145.0,+AC0-111,+AC0-14,,,4G,,,,133.0,66811.0,+AC0-112,+AC0-20,,,4G,,,,365.0,5145.0,+AC0-112,+AC0-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (+AC0-76.5124 44.221127)
2019+AC0-11+AC0-24 12:47:11,+AC0-76.51223,44.22115,48,TELUS,302610,3026105600900003,,543037,3,56009,4G,LTE,+AC0-105,+AC0-16,13.6,+AC0-,+AC0-67,66811,1370,7712,94,53,53,7,G,D,,,,,,,,,,UPLOAD/DOWNLOAD,M,13,1,,,+AC0-1,1000,25.103.21.195,4.0,,,,,46,3,8493D,DAC9,139017475,17.6,309,samsung:SM+AC0-G970U:PPR1.180610.011,L66,,,,4G,,,,40.0,900.0,+AC0-105,+AC0-18,,,4G,,,,11.0,900.0,+AC0-105,+AC0-19,,,4G,,,,234.0,900.0,+AC0-105,+AC0-20,,,4G,,,,425.0,5145.0,+AC0-106,+AC0-13,,,4G,,,,11.0,66811.0,+AC0-107,+AC0-20,,,4G,,,,86.0,5145.0,+AC0-107,+AC0-16,,,4G,,,,86.0,900.0,+AC0-107,+AC0-19,,,4G,,,,151.0,900.0,+AC0-108,+AC0-19,,,4G,,,,86.0,66811.0,+AC0-109,+AC0-17,,,4G,,,,194.0,66811.0,+AC0-110,+AC0-19,,,4G,,,,76.0,5145.0,+AC0-111,+AC0-14,,,4G,,,,133.0,66811.0,+AC0-112,+AC0-20,,,4G,,,,365.0,5145.0,+AC0-112,+AC0-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (+AC0-76.51223 44.22115)
2019+AC0-11+AC0-24 12:47:12,+AC0-76.51206,44.221164,48,TELUS,302610,3026105600900003,,543037,3,56009,4G,LTE,+AC0-101,+AC0-15,13.6,+AC0-,+AC0-67,66811,52106,114,94,54,54,11,G,D,,,,,,,,,,UPLOAD/DOWNLOAD,M,13,1,,,+AC0-1,1000,25.103.21.195,4.0,,,,,47,3,8493D,DAC9,139017475,17.6,309,samsung:SM+AC0-G970U:PPR1.180610.011,L66,,,,4G,,,,40.0,900.0,+AC0-99,+AC0-17,,,4G,,,,11.0,900.0,+AC0-100,+AC0-19,,,4G,,,,425.0,5145.0,+AC0-101,+AC0-12,,,4G,,,,76.0,5145.0,+AC0-101,+AC0-13,,,4G,,,,86.0,900.0,+AC0-101,+AC0-16,,,4G,,,,86.0,5145.0,+AC0-103,+AC0-14,,,4G,,,,11.0,66811.0,+AC0-105,+AC0-19,,,4G,,,,86.0,66811.0,+AC0-106,+AC0-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (+AC0-76.51205999999999 44.221164)
2019+AC0-11+AC0-24 12:47:13,+AC0-76.51189,44.221195,48,TELUS,302610,3026105600900003,,543037,3,56009,4G,LTE,+AC0-101,+AC0-15,13.6,+AC0-,+AC0-67,66811,25967,7347,94,54,54,11,G,D,,,,,,,,,,UPLOAD/DOWNLOAD,M,13,1,,,+AC0-1,1000,25.103.21.195,4.0,,,,,48,3,8493D,DAC9,139017475,17.6,309,samsung:SM+AC0-G970U:PPR1.180610.011,L66,,,,4G,,,,40.0,900.0,+AC0-99,+AC0-17,,,4G,,,,11.0,900.0,+AC0-100,+AC0-19,,,4G,,,,425.0,5145.0,+AC0-101,+AC0-12,,,4G,,,,76.0,5145.0,+AC0-101,+AC0-13,,,4G,,,,86.0,900.0,+AC0-101,+AC0-16,,,4G,,,,86.0,5145.0,+AC0-103,+AC0-14,,,4G,,,,11.0,66811.0,+AC0-105,+AC0-19,,,4G,,,,86.0,66811.0,+AC0-106,+AC0-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (+AC0-76.51189000000001 44.221195)
2019+AC0-11+AC0-24 12:47:14,+AC0-76.51173,44.221215,47,TELUS,302610,3026105600900003,,543037,3,56009,4G,LTE,+AC0-101,+AC0-13,12.8,+AC0-,+AC0-71,66811,21786,588,94,54,54,11,G,D,,,,,,,,,,UPLOAD/DOWNLOAD,M,13,1,,,+AC0-1,1000,25.103.21.195,4.0,,,,,49,3,8493D,DAC9,139017475,17.6,309,samsung:SM+AC0-G970U:PPR1.180610.011,L66,,,,4G,,,,86.0,66811.0,+AC0-96,+AC0-12,,,4G,,,,425.0,5145.0,+AC0-96,+AC0-11,,,4G,,,,76.0,5145.0,+AC0-96,+AC0-13,,,4G,,,,40.0,900.0,+AC0-98,+AC0-14,,,4G,,,,86.0,900.0,+AC0-98,+AC0-16,,,4G,,,,133.0,66811.0,+AC0-104,+AC0-20,,,4G,,,,33.0,5145.0,+AC0-104,+AC0-20,,,4G,,,,86.0,5145.0,+AC0-109,+AC0-13,,,4G,,,,11.0,900.0,+AC0-112,+AC0-17,,,4G,,,,11.0,66811.0,+AC0-114,+AC0-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (+AC0-76.51173 44.221215)
2019+AC0-11+AC0-24 12:47:15,+AC0-76.51156,44.221234,47,TELUS,302610,3026105600900003,,543037,3,56009,4G,LTE,+AC0-101,+AC0-13,12.8,+AC0-,+AC0-71,66811,10101,50,94,54,54,11,G,D,,,,,,,,,,,M,13,1,,,+AC0-1,1000,25.103.21.195,4.0,,,,,50,3,8493D,DAC9,139017475,17.6,309,samsung:SM+AC0-G970U:PPR1.180610.011,L66,,,,4G,,,,86.0,66811.0,+AC0-96,+AC0-12,,,4G,,,,425.0,5145.0,+AC0-96,+AC0-11,,,4G,,,,76.0,5145.0,+AC0-96,+AC0-13,,,4G,,,,40.0,900.0,+AC0-98,+AC0-14,,,4G,,,,86.0,900.0,+AC0-98,+AC0-16,,,4G,,,,133.0,66811.0,+AC0-104,+AC0-20,,,4G,,,,33.0,5145.0,+AC0-104,+AC0-20,,,4G,,,,86.0,5145.0,+AC0-109,+AC0-13,,,4G,,,,11.0,900.0,+AC0-112,+AC0-17,,,4G,,,,11.0,66811.0,+AC0-114,+AC0-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (+AC0-76.51156 44.221234)
2019+AC0-11+AC0-24 12:47:15,+AC0-76.51156,44.221234,47,TELUS,302610,3026105600900003,,543037,3,56009,4G,LTE,+AC0-101,+AC0-13,12.8,+AC0-,+AC0-71,66811,10101,50,94,54,54,11,G,D,,,,,,,,,,,M,13,1,,,+AC0-1,1000,25.103.21.195,4.0,DOWNLOAD ERROR,,,,50,3,8493D,DAC9,139017475,17.6,309,samsung:SM+AC0-G970U:PPR1.180610.011,L66,,,,4G,,,,86.0,66811.0,+AC0-96,+AC0-12,,,4G,,,,425.0,5145.0,+AC0-96,+AC0-11,,,4G,,,,76.0,5145.0,+AC0-96,+AC0-13,,,4G,,,,40.0,900.0,+AC0-98,+AC0-14,,,4G,,,,86.0,900.0,+AC0-98,+AC0-16,,,4G,,,,133.0,66811.0,+AC0-104,+AC0-20,,,4G,,,,33.0,5145.0,+AC0-104,+AC0-20,,,4G,,,,86.0,5145.0,+AC0-109,+AC0-13,,,4G,,,,11.0,900.0,+AC0-112,+AC0-17,,,4G,,,,11.0,66811.0,+AC0-114,+AC0-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (+AC0-76.51156 44.221234)
2019+AC0-11+AC0-24 12:47:16,+AC0-76.51156,44.221234,47,TELUS,302610,3026105600900003,,543037,3,56009,4G,LTE,+AC0-101,+AC0-13,10.4,+AC0-,+AC0-70,66811,10101,50,94,54,54,11,G,D,,,,,,32769.0,2176.0,37510.0,4277.0,,M,13,1,,,+AC0-1,1000,25.103.21.195,4.0,UL/DL TEST,,,,50,3,8493D,DAC9,139017475,17.6,309,samsung:SM+AC0-G970U:PPR1.180610.011,L66,,,,4G,,,,86.0,66811.0,+AC0-96,+AC0-12,,,4G,,,,425.0,5145.0,+AC0-96,+AC0-11,,,4G,,,,76.0,5145.0,+AC0-96,+AC0-13,,,4G,,,,40.0,900.0,+AC0-98,+AC0-14,,,4G,,,,86.0,900.0,+AC0-98,+AC0-16,,,4G,,,,133.0,66811.0,+AC0-104,+AC0-20,,,4G,,,,33.0,5145.0,+AC0-104,+AC0-20,,,4G,,,,86.0,5145.0,+AC0-109,+AC0-13,,,4G,,,,11.0,900.0,+AC0-112,+AC0-17,,,4G,,,,11.0,66811.0,+AC0-114,+AC0-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (+AC0-76.51156 44.221234)
2019+AC0-11+AC0-24 12:47:16,+AC0-76.51156,44.221234,47,TELUS,302610,3026105600900003,,543037,3,56009,4G,LTE,+AC0-101,+AC0-13,10.4,+AC0-,+AC0-70,66811,10101,50,94,54,54,11,G,D,,,,,,,,,,,M,13,1,,,+AC0-1,1000,25.103.21.195,4.0,DATA TEST SEQUENCE,,,,50,3,8493D,DAC9,139017475,17.6,309,samsung:SM+AC0-G970U:PPR1.180610.011,L66,,,,4G,,,,86.0,66811.0,+AC0-96,+AC0-12,,,4G,,,,425.0,5145.0,+AC0-96,+AC0-11,,,4G,,,,76.0,5145.0,+AC0-96,+AC0-13,,,4G,,,,40.0,900.0,+AC0-98,+AC0-14,,,4G,,,,86.0,900.0,+AC0-98,+AC0-16,,,4G,,,,133.0,66811.0,+AC0-104,+AC0-20,,,4G,,,,33.0,5145.0,+AC0-104,+AC0-20,,,4G,,,,86.0,5145.0,+AC0-109,+AC0-13,,,4G,,,,11.0,900.0,+AC0-112,+AC0-17,,,4G,,,,11.0,66811.0,+AC0-114,+AC0-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (+AC0-76.51156 44.221234)
2019+AC0-11+AC0-24 12:47:16,+AC0-76.5114,44.22125,47,TELUS,302610,3026105600900003,,543037,3,56009,4G,LTE,+AC0-97,+AC0-14,10.4,+AC0-,+AC0-70,66811,54488,85,94,55,55,10,G,D,,,,,,,,,,PING,M,13,1,,,+AC0-1,1000,25.103.21.195,4.0,,,,,51,3,8493D,DAC9,139017475,17.6,309,samsung:SM+AC0-G970U:PPR1.180610.011,L66,,,,4G,,,,76.0,5145.0,+AC0-93,+AC0-10,,,4G,,,,40.0,900.0,+AC0-94,+AC0-11,,,4G,,,,425.0,5145.0,+AC0-96,+AC0-11,,,4G,,,,86.0,900.0,+AC0-96,+AC0-15,,,4G,,,,86.0,66811.0,+AC0-98,+AC0-14,,,4G,,,,86.0,5145.0,+AC0-111,+AC0-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (+AC0-76.51139999999999 44.22125)
2019+AC0-11+AC0-24 12:47:17,+AC0-76.5114,44.22125,47,TELUS,302610,3026105600900003,,543037,3,56009,4G,LTE,+AC0-97,+AC0-14,10.4,+AC0-,+AC0-70,66811,54488,85,94,55,55,10,G,D,340.0,340.0,340.0,0.0,0.0,,,,,PING,M,13,1,,,+AC0-1,1000,25.103.21.195,4.0,PING TEST,,,,51,3,8493D,DAC9,139017475,17.6,309,samsung:SM+AC0-G970U:PPR1.180610.011,L66,,,,4G,,,,76.0,5145.0,+AC0-93,+AC0-10,,,4G,,,,40.0,900.0,+AC0-94,+AC0-11,,,4G,,,,425.0,5145.0,+AC0-96,+AC0-11,,,4G,,,,86.0,900.0,+AC0-96,+AC0-15,,,4G,,,,86.0,66811.0,+AC0-98,+AC0-14,,,4G,,,,86.0,5145.0,+AC0-111,+AC0-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (+AC0-76.51139999999999 44.22125)
2019+AC0-11+AC0-24 12:47:17,+AC0-76.51123,44.221266,48,TELUS,302610,3026105600900003,,543037,3,56009,4G,LTE,+AC0-97,+AC0-14,9.4,+AC0-,+AC0-73,66811,0,0,94,55,55,10,G,D,,,,,,,,,,,M,13,1,,,+AC0-1,1000,25.103.21.195,4.0,,,,,52,3,8493D,DAC9,139017475,17.6,309,samsung:SM+AC0-G970U:PPR1.180610.011,L66,,,,4G,,,,76.0,5145.0,+AC0-93,+AC0-10,,,4G,,,,40.0,900.0,+AC0-94,+AC0-11,,,4G,,,,425.0,5145.0,+AC0-96,+AC0-11,,,4G,,,,86.0,900.0,+AC0-96,+AC0-15,,,4G,,,,86.0,66811.0,+AC0-98,+AC0-14,,,4G,,,,86.0,5145.0,+AC0-111,+AC0-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (+AC0-76.51123 44.221266)
2019+AC0-11+AC0-24 12:47:18,+AC0-76.51106,44.221277,48,TELUS,302610,3026105600900003,,543037,3,56009,4G,LTE,+AC0-97,+AC0-14,7.6,+AC0-,+AC0-74,66811,267,8361,94,55,55,10,G,D,,,,,,,,,,,M,13,1,,,+AC0-1,1000,25.103.21.195,4.0,,,,,52,3,8493D,DAC9,139017475,17.6,309,samsung:SM+AC0-G970U:PPR1.180610.011,L66,,,,4G,,,,76.0,5145.0,+AC0-93,+AC0-10,,,4G,,,,40.0,900.0,+AC0-94,+AC0-11,,,4G,,,,425.0,5145.0,+AC0-96,+AC0-11,,,4G,,,,86.0,900.0,+AC0-96,+AC0-15,,,4G,,,,86.0,66811.0,+AC0-98,+AC0-14,,,4G,,,,86.0,5145.0,+AC0-111,+AC0-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (+AC0-76.51106 44.221277)
2019+AC0-11+AC0-24 12:47:19,+AC0-76.51089,44.22129,48,TELUS,302610,3026105600900003,,543037,3,56009,4G,LTE,+AC0-110,+AC0-17,7.6,+AC0-,+AC0-74,66811,267,8361,94,55,55,10,G,D,,,,,,,,,,UPLOAD/DOWNLOAD,M,13,1,,,+AC0-1,1000,25.103.21.195,4.0,,,,,53,3,8493D,DAC9,139017475,17.6,309,samsung:SM+AC0-G970U:PPR1.180610.011,L66,,,,4G,,,,40.0,900.0,+AC0-105,+AC0-17,,,4G,,,,86.0,900.0,+AC0-107,+AC0-19,,,4G,,,,11.0,900.0,+AC0-109,+AC0-20,,,4G,,,,86.0,66811.0,+AC0-113,+AC0-18,,,4G,,,,133.0,66811.0,+AC0-113,+AC0-20,,,4G,,,,493.0,66811.0,+AC0-114,+AC0-19,,,4G,,,,76.0,5145.0,+AC0-114,+AC0-13,,,4G,,,,11.0,66811.0,+AC0-115,+AC0-20,,,4G,,,,425.0,5145.0,+AC0-116,+AC0-17,,,4G,,,,86.0,5145.0,+AC0-123,+AC0-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (+AC0-76.51089 44.22129)
2019+AC0-11+AC0-24 12:47:20,+AC0-76.51072,44.221302,49,TELUS,302610,3026105600900003,,543037,3,56009,4G,LTE,+AC0-110,+AC0-17,5.8,+AC0-,+AC0-74,66811,36598,106,94,55,55,11,G,D,,,,,,,,,,UPLOAD/DOWNLOAD,M,13,1,,,+AC0-1,1000,25.103.21.195,4.0,,,,,54,3,8493D,DAC9,139017475,17.6,309,samsung:SM+AC0-G970U:PPR1.180610.011,L66,,,,4G,,,,40.0,900.0,+AC0-105,+AC0-17,,,4G,,,,86.0,900.0,+AC0-107,+AC0-19,,,4G,,,,11.0,900.0,+AC0-109,+AC0-20,,,4G,,,,86.0,66811.0,+AC0-113,+AC0-18,,,4G,,,,133.0,66811.0,+AC0-113,+AC0-20,,,4G,,,,493.0,66811.0,+AC0-114,+AC0-19,,,4G,,,,76.0,5145.0,+AC0-114,+AC0-13,,,4G,,,,11.0,66811.0,+AC0-115,+AC0-20,,,4G,,,,425.0,5145.0,+AC0-116,+AC0-17,,,4G,,,,86.0,5145.0,+AC0-123,+AC0-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (+AC0-76.51071999999999 44.221302)
